2566,30.76923076923077
14342,43.522267206477736
13064,29.45344129554656
1802,52.530364372469634
2575,30.76923076923077
1811,30.76923076923077
15123,29.149797570850204
24345,44.230769230769226
29211,30.76923076923077
4384,30.76923076923077
24353,52.530364372469634
23074,29.45344129554656
7204,31.68016194331984
29738,38.46153846153846
16942,29.45344129554656
7215,32.99595141700405
21807,29.149797570850204
4146,30.76923076923077
23090,53.84615384615385
4152,30.76923076923077
2120,52.530364372469634
10829,28.13765182186235
14415,35.82995951417004
10836,28.13765182186235
14420,49.89878542510122
14677,48.38056680161944
1624,61.53846153846154
14424,28.13765182186235
24664,28.13765182186235
12634,58.90688259109312
24155,35.82995951417004
12636,35.82995951417004
14173,43.11740890688259
11358,29.149797570850204
14431,30.76923076923077
24160,48.582995951417004
1633,38.46153846153846
29282,38.46153846153846
12643,35.82995951417004
1638,48.582995951417004
16744,35.82995951417004
12137,35.82995951417004
17261,28.13765182186235
12144,35.82995951417004
3961,30.76923076923077
21632,29.149797570850204
3970,30.76923076923077
2692,37.14574898785425
2693,43.31983805668016
24967,52.530364372469634
24971,28.13765182186235
14735,29.45344129554656
29842,35.82995951417004
12951,46.15384615384615
29847,48.582995951417004
17577,29.45344129554656
17581,28.13765182186235
14254,51.21457489878543
9906,28.13765182186235
1461,53.84615384615385
13749,49.89878542510122
18361,48.38056680161944
14268,43.522267206477736
23997,30.76923076923077
18366,29.45344129554656
1471,30.76923076923077
13254,35.82995951417004
13516,44.02834008097165
11725,32.99595141700405
18382,53.84615384615385
10960,28.13765182186235
22225,30.76923076923077
1490,45.74898785425101
1492,29.149797570850204
982,42.20647773279352
983,48.38056680161944
10968,28.13765182186235
16601,29.149797570850204
988,29.45344129554656
2525,30.76923076923077
18398,52.530364372469634
12255,35.82995951417004
13023,58.90688259109312
5603,31.68016194331984
1252,31.68016194331984
2532,30.76923076923077
13030,40.688259109311744
13542,53.84615384615385
12263,35.82995951417004
5611,32.99595141700405
12523,58.90688259109312
13035,29.45344129554656
23022,48.38056680161944
13551,47.97570850202429
3319,37.14574898785425
13559,52.530364372469634
21239,32.99595141700405
3320,43.31983805668016
1022,29.45344129554656
6655,29.149797570850204
