1098,39.00255754475703
2243,37.29752770673487
1327,37.29752770673487
853,33.37595907928389
1092,33.33333333333333
933,31.5004262574595
1595,31.457800511508946
1030,31.159420289855067
761,30.647911338448424
1669,25.49019607843137
1849,25.2770673486786
1637,23.657289002557544
1236,22.463768115942024
3622,20.41773231031543
4015,19.6078431372549
1229,18.88320545609548
1323,17.64705882352941
3623,16.49616368286445
848,15.430520034100596
980,15.046888320545609
2281,14.833759590792837
2182,13.72549019607843
3449,13.72549019607843
